Tumor Cells (current),Immune Cells (total),Active Immune Cells,Destroyed Tumor Cells,Average Cancer Cell PD-L1,Average TCell Activation,Average TCell Exhaustion,Overall Survival,Progression-Free Survival,Time Step,Simulation Status,Patient Age,Patient Sex,Patient BMI,Enable Treatment
59,25,11,0,0.49972881355932214,0.7144585171065666,0.5255550582551921,0.0,100.0,0,RUNNING,18,female,18,False
61,25,8,0,0.5045901639344264,0.49369700726978855,0.5296450475562026,0.0,96.61016949152543,1,RUNNING,18,female,18,False
62,25,8,0,0.5086451612903227,0.2669437466630201,0.5313388339101137,0.0,94.91525423728814,2,RUNNING,18,female,18,False
62,25,7,0,0.5086451612903227,0.21612085268118095,0.5347458193582927,0.0,94.91525423728814,3,RUNNING,18,female,18,False
63,25,6,0,0.5125714285714287,0.18235911756943257,0.5370393812492423,0.0,93.22033898305084,4,RUNNING,18,female,18,False
66,25,6,0,0.5203636363636365,0.1464818696951977,0.5393112175831879,0.0,88.13559322033898,5,RUNNING,18,female,18,False
67,25,6,0,0.5238805970149255,0.10896348705249838,0.5431810608455755,0.0,86.4406779661017,6,RUNNING,18,female,18,False
66,25,6,0,0.5269090909090911,0.10000000000000002,0.5472079632069172,0.0,88.13559322033898,7,RUNNING,18,female,18,False
66,25,5,0,0.5269090909090911,0.10000000000000002,0.5496859573415503,0.0,88.13559322033898,8,RUNNING,18,female,18,False
67,25,5,0,0.5303283582089554,0.10000000000000002,0.5529915322943729,0.0,86.4406779661017,9,RUNNING,18,female,18,False
70,25,5,0,0.5307428571428573,0.10000000000000002,0.5555556048726765,0.0,81.35593220338984,10,RUNNING,18,female,18,False
70,25,3,0,0.5338285714285715,0.10000000000000002,0.558269174602127,0.0,81.35593220338984,11,RUNNING,18,female,18,False
69,25,3,0,0.5462608695652175,0.10000000000000002,0.5620160968065598,0.0,83.05084745762711,12,RUNNING,18,female,18,False
70,25,3,0,0.5461714285714286,0.10000000000000002,0.5645250746004393,0.0,81.35593220338984,13,RUNNING,18,female,18,False
71,25,3,0,0.5552112676056339,0.10000000000000002,0.566982620928091,0.0,79.66101694915254,14,RUNNING,18,female,18,False
70,25,3,0,0.5646857142857143,0.10000000000000002,0.568977812965798,0.0,81.35593220338984,15,RUNNING,18,female,18,False
69,25,3,0,0.5681739130434784,0.10000000000000002,0.5703744607416423,0.0,83.05084745762711,16,RUNNING,18,female,18,False
72,25,3,0,0.5670000000000001,0.10000000000000002,0.5729714622911194,0.0,77.96610169491525,17,RUNNING,18,female,18,False
73,25,3,0,0.5695890410958905,0.10000000000000002,0.5764699650681043,0.0,76.27118644067797,18,RUNNING,18,female,18,False
74,25,3,0,0.5691891891891894,0.10000000000000002,0.5799975023886875,0.0,74.57627118644068,19,RUNNING,18,female,18,False
76,25,3,0,0.571263157894737,0.10000000000000002,0.5838306607465166,0.0,0.0,20,TUMOR_VICTORY,18,female,18,False
